Tipologia_API;Zona;Data;Valore
sessionUploadTraffic;OWM Zona7;2021-08-18 00:00:00+02:00;511741007.0
sessionUploadTraffic;OWM Zona6;2021-08-18 00:00:00+02:00;1308172737.0
sessionUploadTraffic;OWM Zona5;2021-08-18 00:00:00+02:00;734464268.0
sessionUploadTraffic;OWM Zona4;2021-08-18 00:00:00+02:00;2739574969.0
sessionUploadTraffic;OWM Zona3;2021-08-18 00:00:00+02:00;727017478.0
sessionUploadTraffic;OWM Zona2;2021-08-18 00:00:00+02:00;852145988.0
sessionUploadTraffic;OWM Zona1;2021-08-18 00:00:00+02:00;410072167.0
sessionUploadTraffic;OWM Zona9;2021-08-17 00:00:00+02:00;488225718.0
sessionUploadTraffic;OWM Zona8;2021-08-17 00:00:00+02:00;1535581356.0
sessionUploadTraffic;OWM Zona7;2021-08-17 00:00:00+02:00;852943442.0
sessionUploadTraffic;OWM Zona6;2021-08-17 00:00:00+02:00;570550419.0
sessionUploadTraffic;OWM Zona5;2021-08-17 00:00:00+02:00;515975709.0
sessionUploadTraffic;OWM Zona4;2021-08-17 00:00:00+02:00;2172044382.0
sessionUploadTraffic;OWM Zona3;2021-08-17 00:00:00+02:00;1170013222.0
sessionUploadTraffic;OWM Zona2;2021-08-17 00:00:00+02:00;1684580197.0
sessionUploadTraffic;OWM Zona1;2021-08-17 00:00:00+02:00;343992312.0
sessionUploadTraffic;OWM Zona9;2021-08-16 00:00:00+02:00;392501144.0
sessionUploadTraffic;OWM Zona8;2021-08-16 00:00:00+02:00;678039091.0
sessionUploadTraffic;OWM Zona7;2021-08-16 00:00:00+02:00;617286932.0
sessionUploadTraffic;OWM Zona6;2021-08-16 00:00:00+02:00;261549593.0
sessionUploadTraffic;OWM Zona5;2021-08-16 00:00:00+02:00;416368831.0
sessionUploadTraffic;OWM Zona4;2021-08-16 00:00:00+02:00;899621862.0
sessionUploadTraffic;OWM Zona3;2021-08-16 00:00:00+02:00;1092576585.0
sessionUploadTraffic;OWM Zona2;2021-08-16 00:00:00+02:00;1512512615.0
sessionUploadTraffic;OWM Zona1;2021-08-16 00:00:00+02:00;147235385.0
sessionUploadTraffic;OWM Zona9;2021-08-15 00:00:00+02:00;346009865.0
sessionUploadTraffic;OWM Zona8;2021-08-15 00:00:00+02:00;250328575.0
sessionUploadTraffic;OWM Zona7;2021-08-15 00:00:00+02:00;507241811.0
sessionUploadTraffic;OWM Zona6;2021-08-15 00:00:00+02:00;819678551.0
sessionUploadTraffic;OWM Zona5;2021-08-15 00:00:00+02:00;337040416.0
sessionUploadTraffic;OWM Zona4;2021-08-15 00:00:00+02:00;837944267.0
sessionUploadTraffic;OWM Zona3;2021-08-15 00:00:00+02:00;415138610.0
sessionUploadTraffic;OWM Zona2;2021-08-15 00:00:00+02:00;411035223.0
sessionUploadTraffic;OWM Zona1;2021-08-15 00:00:00+02:00;129889659.0
sessionUploadTraffic;OWM Zona9;2021-08-14 00:00:00+02:00;332996253.0
sessionUploadTraffic;OWM Zona8;2021-08-14 00:00:00+02:00;481929403.0
sessionUploadTraffic;OWM Zona7;2021-08-14 00:00:00+02:00;767223690.0
sessionUploadTraffic;OWM Zona6;2021-08-14 00:00:00+02:00;846181900.0
sessionUploadTraffic;OWM Zona5;2021-08-14 00:00:00+02:00;376136265.0
sessionUploadTraffic;OWM Zona4;2021-08-14 00:00:00+02:00;995510736.0
sessionUploadTraffic;OWM Zona3;2021-08-14 00:00:00+02:00;541551545.0
sessionUploadTraffic;OWM Zona2;2021-08-14 00:00:00+02:00;257873508.0
sessionUploadTraffic;OWM Zona1;2021-08-14 00:00:00+02:00;307431201.0
sessionUploadTraffic;OWM Zona9;2021-08-13 00:00:00+02:00;371848296.0
sessionUploadTraffic;OWM Zona8;2021-08-13 00:00:00+02:00;1152360095.0
sessionUploadTraffic;OWM Zona7;2021-08-13 00:00:00+02:00;351072857.0
sessionUploadTraffic;OWM Zona6;2021-08-13 00:00:00+02:00;736001031.0
sessionUploadTraffic;OWM Zona5;2021-08-13 00:00:00+02:00;457053366.0
sessionUploadTraffic;OWM Zona4;2021-08-13 00:00:00+02:00;1901661179.0
sessionUploadTraffic;OWM Zona3;2021-08-13 00:00:00+02:00;858593523.0
sessionUploadTraffic;OWM Zona2;2021-08-13 00:00:00+02:00;456669657.0
sessionUploadTraffic;OWM Zona1;2021-08-13 00:00:00+02:00;296096074.0
sessionUploadTraffic;OWM Zona9;2021-08-12 00:00:00+02:00;560026586.0
sessionUploadTraffic;OWM Zona8;2021-08-12 00:00:00+02:00;332608224.0
sessionUploadTraffic;OWM Zona7;2021-08-12 00:00:00+02:00;1038527766.0
sessionUploadTraffic;OWM Zona6;2021-08-12 00:00:00+02:00;991050839.0
sessionUploadTraffic;OWM Zona5;2021-08-12 00:00:00+02:00;577636665.0
sessionUploadTraffic;OWM Zona4;2021-08-12 00:00:00+02:00;828048043.0
sessionUploadTraffic;OWM Zona3;2021-08-12 00:00:00+02:00;985156425.0
sessionUploadTraffic;OWM Zona2;2021-08-12 00:00:00+02:00;658988399.0
sessionUploadTraffic;OWM Zona1;2021-08-12 00:00:00+02:00;357526944.0
sessionUploadTraffic;OWM Zona9;2021-08-11 00:00:00+02:00;533135721.0
sessionUploadTraffic;OWM Zona8;2021-08-11 00:00:00+02:00;677883125.0
sessionUploadTraffic;OWM Zona7;2021-08-11 00:00:00+02:00;1459901283.0
sessionUploadTraffic;OWM Zona6;2021-08-11 00:00:00+02:00;491806594.0
sessionUploadTraffic;OWM Zona5;2021-08-11 00:00:00+02:00;447172822.0
sessionUploadTraffic;OWM Zona4;2021-08-11 00:00:00+02:00;1069213915.0
sessionUploadTraffic;OWM Zona3;2021-08-11 00:00:00+02:00;1050888950.0
sessionUploadTraffic;OWM Zona2;2021-08-11 00:00:00+02:00;836846271.0
sessionUploadTraffic;OWM Zona1;2021-08-11 00:00:00+02:00;699563867.0
sessionUploadTraffic;OWM Zona9;2021-08-10 00:00:00+02:00;243733433.0
sessionUploadTraffic;OWM Zona8;2021-08-10 00:00:00+02:00;461787735.0
sessionUploadTraffic;OWM Zona7;2021-08-10 00:00:00+02:00;1337587182.0
sessionUploadTraffic;OWM Zona6;2021-08-10 00:00:00+02:00;1184014828.0
sessionUploadTraffic;OWM Zona5;2021-08-10 00:00:00+02:00;255110840.0
sessionUploadTraffic;OWM Zona4;2021-08-10 00:00:00+02:00;1002356495.0
sessionUploadTraffic;OWM Zona3;2021-08-10 00:00:00+02:00;592917342.0
sessionUploadTraffic;OWM Zona2;2021-08-10 00:00:00+02:00;433850274.0
sessionUploadTraffic;OWM Zona1;2021-08-10 00:00:00+02:00;367233642.0
sessionUploadTraffic;OWM Zona9;2021-08-09 00:00:00+02:00;629515471.0
sessionUploadTraffic;OWM Zona8;2021-08-09 00:00:00+02:00;605037135.0
sessionUploadTraffic;OWM Zona7;2021-08-09 00:00:00+02:00;410719206.0
sessionUploadTraffic;OWM Zona6;2021-08-09 00:00:00+02:00;1060341931.0
sessionUploadTraffic;OWM Zona5;2021-08-09 00:00:00+02:00;340508228.0
sessionUploadTraffic;OWM Zona4;2021-08-09 00:00:00+02:00;882031685.0
sessionUploadTraffic;OWM Zona3;2021-08-09 00:00:00+02:00;509200046.0
sessionUploadTraffic;OWM Zona2;2021-08-09 00:00:00+02:00;528670641.0
sessionUploadTraffic;OWM Zona1;2021-08-09 00:00:00+02:00;577331263.0
sessionUploadTraffic;OWM Zona9;2021-08-08 00:00:00+02:00;442736859.0
sessionUploadTraffic;OWM Zona8;2021-08-08 00:00:00+02:00;572732382.0
sessionUploadTraffic;OWM Zona7;2021-08-08 00:00:00+02:00;537294454.0
sessionUploadTraffic;OWM Zona6;2021-08-08 00:00:00+02:00;2088753936.0
sessionUploadTraffic;OWM Zona5;2021-08-08 00:00:00+02:00;233736542.0
sessionUploadTraffic;OWM Zona4;2021-08-08 00:00:00+02:00;988171280.0
sessionUploadTraffic;OWM Zona3;2021-08-08 00:00:00+02:00;689695976.0
sessionUploadTraffic;OWM Zona2;2021-08-08 00:00:00+02:00;883623496.0
sessionUploadTraffic;OWM Zona1;2021-08-08 00:00:00+02:00;176422155.0
sessionUploadTraffic;OWM Zona9;2021-08-07 00:00:00+02:00;544625677.0
sessionUploadTraffic;OWM Zona8;2021-08-07 00:00:00+02:00;318185985.0
sessionUploadTraffic;OWM Zona7;2021-08-07 00:00:00+02:00;835924479.0
sessionUploadTraffic;OWM Zona6;2021-08-07 00:00:00+02:00;1682774628.0
sessionUploadTraffic;OWM Zona5;2021-08-07 00:00:00+02:00;162018546.0
sessionUploadTraffic;OWM Zona4;2021-08-07 00:00:00+02:00;1118213410.0
sessionUploadTraffic;OWM Zona3;2021-08-07 00:00:00+02:00;621510788.0
sessionUploadTraffic;OWM Zona2;2021-08-07 00:00:00+02:00;207613914.0
sessionUploadTraffic;OWM Zona1;2021-08-07 00:00:00+02:00;549674837.0
sessionUploadTraffic;OWM Zona9;2021-08-06 00:00:00+02:00;297154205.0
sessionUploadTraffic;OWM Zona8;2021-08-06 00:00:00+02:00;346043380.0
sessionUploadTraffic;OWM Zona7;2021-08-06 00:00:00+02:00;866981484.0
sessionUploadTraffic;OWM Zona6;2021-08-06 00:00:00+02:00;1114612884.0
sessionUploadTraffic;OWM Zona5;2021-08-06 00:00:00+02:00;272227114.0
sessionUploadTraffic;OWM Zona4;2021-08-06 00:00:00+02:00;1464250957.0
sessionUploadTraffic;OWM Zona3;2021-08-06 00:00:00+02:00;589454108.0
sessionUploadTraffic;OWM Zona2;2021-08-06 00:00:00+02:00;545477236.0
sessionUploadTraffic;OWM Zona1;2021-08-06 00:00:00+02:00;328523490.0
sessionUploadTraffic;OWM Zona9;2021-08-05 00:00:00+02:00;1075222027.0
sessionUploadTraffic;OWM Zona8;2021-08-05 00:00:00+02:00;862795536.0
sessionUploadTraffic;OWM Zona7;2021-08-05 00:00:00+02:00;671809626.0
sessionUploadTraffic;OWM Zona6;2021-08-05 00:00:00+02:00;1460017570.0
sessionUploadTraffic;OWM Zona5;2021-08-05 00:00:00+02:00;366539799.0
sessionUploadTraffic;OWM Zona4;2021-08-05 00:00:00+02:00;1161515206.0
sessionUploadTraffic;OWM Zona3;2021-08-05 00:00:00+02:00;671827315.0
sessionUploadTraffic;OWM Zona2;2021-08-05 00:00:00+02:00;150347911.0
sessionUploadTraffic;OWM Zona1;2021-08-05 00:00:00+02:00;495122135.0
sessionUploadTraffic;OWM Zona9;2021-08-04 00:00:00+02:00;324616221.0
sessionUploadTraffic;OWM Zona8;2021-08-04 00:00:00+02:00;510681604.0
sessionUploadTraffic;OWM Zona7;2021-08-04 00:00:00+02:00;681993855.0
sessionUploadTraffic;OWM Zona6;2021-08-04 00:00:00+02:00;1070276558.0
sessionUploadTraffic;OWM Zona5;2021-08-04 00:00:00+02:00;310176659.0
sessionUploadTraffic;OWM Zona4;2021-08-04 00:00:00+02:00;1108437458.0
sessionUploadTraffic;OWM Zona3;2021-08-04 00:00:00+02:00;600023420.0
sessionUploadTraffic;OWM Zona2;2021-08-04 00:00:00+02:00;714987646.0
sessionUploadTraffic;OWM Zona1;2021-08-04 00:00:00+02:00;159978162.0
sessionUploadTraffic;OWM Zona9;2021-08-03 00:00:00+02:00;520054588.0
sessionUploadTraffic;OWM Zona8;2021-08-03 00:00:00+02:00;588822806.0
sessionUploadTraffic;OWM Zona7;2021-08-03 00:00:00+02:00;577076613.0
sessionUploadTraffic;OWM Zona6;2021-08-03 00:00:00+02:00;1335206669.0
sessionUploadTraffic;OWM Zona5;2021-08-03 00:00:00+02:00;504336671.0
sessionUploadTraffic;OWM Zona4;2021-08-03 00:00:00+02:00;1080008540.0
sessionUploadTraffic;OWM Zona3;2021-08-03 00:00:00+02:00;1394221526.0
sessionUploadTraffic;OWM Zona2;2021-08-03 00:00:00+02:00;533877189.0
sessionUploadTraffic;OWM Zona1;2021-08-03 00:00:00+02:00;384451878.0
sessionUploadTraffic;OWM Zona9;2021-08-02 00:00:00+02:00;542125605.0
sessionUploadTraffic;OWM Zona8;2021-08-02 00:00:00+02:00;319718357.0
sessionUploadTraffic;OWM Zona7;2021-08-02 00:00:00+02:00;1715883200.0
sessionUploadTraffic;OWM Zona6;2021-08-02 00:00:00+02:00;1461670017.0
sessionUploadTraffic;OWM Zona5;2021-08-02 00:00:00+02:00;529762598.0
sessionUploadTraffic;OWM Zona4;2021-08-02 00:00:00+02:00;1104780273.0
sessionUploadTraffic;OWM Zona3;2021-08-02 00:00:00+02:00;764520303.0
sessionUploadTraffic;OWM Zona2;2021-08-02 00:00:00+02:00;426056162.0
sessionUploadTraffic;OWM Zona1;2021-08-02 00:00:00+02:00;306441894.0
sessionUploadTraffic;OWM Zona9;2021-08-01 00:00:00+02:00;301410166.0
sessionUploadTraffic;OWM Zona8;2021-08-01 00:00:00+02:00;552902304.0
sessionUploadTraffic;OWM Zona7;2021-08-01 00:00:00+02:00;873660169.0
sessionUploadTraffic;OWM Zona6;2021-08-01 00:00:00+02:00;1680852739.0
sessionUploadTraffic;OWM Zona5;2021-08-01 00:00:00+02:00;372457646.0
sessionUploadTraffic;OWM Zona4;2021-08-01 00:00:00+02:00;1205497329.0
sessionUploadTraffic;OWM Zona3;2021-08-01 00:00:00+02:00;568670974.0
sessionUploadTraffic;OWM Zona2;2021-08-01 00:00:00+02:00;290511589.0
sessionUploadTraffic;OWM Zona1;2021-08-01 00:00:00+02:00;113205691.0
sessionUploadTraffic;OWM Zona9;2021-07-31 00:00:00+02:00;596372392.0
sessionUploadTraffic;OWM Zona8;2021-07-31 00:00:00+02:00;798654302.0
sessionUploadTraffic;OWM Zona7;2021-07-31 00:00:00+02:00;603128499.0
sessionUploadTraffic;OWM Zona6;2021-07-31 00:00:00+02:00;1522697527.0
sessionUploadTraffic;OWM Zona5;2021-07-31 00:00:00+02:00;330458058.0
sessionUploadTraffic;OWM Zona4;2021-07-31 00:00:00+02:00;1278003147.0
sessionUploadTraffic;OWM Zona3;2021-07-31 00:00:00+02:00;951526109.0
sessionUploadTraffic;OWM Zona2;2021-07-31 00:00:00+02:00;177488142.0
sessionUploadTraffic;OWM Zona1;2021-07-31 00:00:00+02:00;510836902.0
sessionUploadTraffic;OWM Zona9;2021-07-30 00:00:00+02:00;443600970.0
sessionUploadTraffic;OWM Zona8;2021-07-30 00:00:00+02:00;986053224.0
sessionUploadTraffic;OWM Zona7;2021-07-30 00:00:00+02:00;725137373.0
sessionUploadTraffic;OWM Zona6;2021-07-30 00:00:00+02:00;3082339454.0
sessionUploadTraffic;OWM Zona5;2021-07-30 00:00:00+02:00;721008716.0
sessionUploadTraffic;OWM Zona4;2021-07-30 00:00:00+02:00;800234189.0
sessionUploadTraffic;OWM Zona3;2021-07-30 00:00:00+02:00;702202854.0
sessionUploadTraffic;OWM Zona2;2021-07-30 00:00:00+02:00;355712019.0
sessionUploadTraffic;OWM Zona1;2021-07-30 00:00:00+02:00;247156027.0
sessionUploadTraffic;OWM Zona9;2021-07-29 00:00:00+02:00;423695970.0
sessionUploadTraffic;OWM Zona8;2021-07-29 00:00:00+02:00;1526424808.0
sessionUploadTraffic;OWM Zona7;2021-07-29 00:00:00+02:00;850749844.0
sessionUploadTraffic;OWM Zona6;2021-07-29 00:00:00+02:00;1079861544.0
sessionUploadTraffic;OWM Zona5;2021-07-29 00:00:00+02:00;539544390.0
sessionUploadTraffic;OWM Zona4;2021-07-29 00:00:00+02:00;800718837.0
sessionUploadTraffic;OWM Zona3;2021-07-29 00:00:00+02:00;1461045648.0
sessionUploadTraffic;OWM Zona2;2021-07-29 00:00:00+02:00;404688707.0
sessionUploadTraffic;OWM Zona1;2021-07-29 00:00:00+02:00;251429977.0
sessionUploadTraffic;OWM Zona9;2021-07-28 00:00:00+02:00;1186105514.0
sessionUploadTraffic;OWM Zona8;2021-07-28 00:00:00+02:00;953860690.0
sessionUploadTraffic;OWM Zona7;2021-07-28 00:00:00+02:00;682124765.0
sessionUploadTraffic;OWM Zona6;2021-07-28 00:00:00+02:00;1174591651.0
sessionUploadTraffic;OWM Zona5;2021-07-28 00:00:00+02:00;620107733.0
sessionUploadTraffic;OWM Zona4;2021-07-28 00:00:00+02:00;526762103.0
sessionUploadTraffic;OWM Zona3;2021-07-28 00:00:00+02:00;528133938.0
sessionUploadTraffic;OWM Zona2;2021-07-28 00:00:00+02:00;162023924.0
sessionUploadTraffic;OWM Zona1;2021-07-28 00:00:00+02:00;238682354.0
sessionUploadTraffic;OWM Zona9;2021-07-27 00:00:00+02:00;497425440.0
sessionUploadTraffic;OWM Zona8;2021-07-27 00:00:00+02:00;637436065.0
sessionUploadTraffic;OWM Zona7;2021-07-27 00:00:00+02:00;993671712.0
sessionUploadTraffic;OWM Zona6;2021-07-27 00:00:00+02:00;2515608462.0
sessionUploadTraffic;OWM Zona5;2021-07-27 00:00:00+02:00;247442664.0
sessionUploadTraffic;OWM Zona4;2021-07-27 00:00:00+02:00;997979547.0
sessionUploadTraffic;OWM Zona3;2021-07-27 00:00:00+02:00;689748405.0
sessionUploadTraffic;OWM Zona2;2021-07-27 00:00:00+02:00;513005475.0
sessionUploadTraffic;OWM Zona1;2021-07-27 00:00:00+02:00;369007912.0
sessionUploadTraffic;OWM Zona9;2021-07-26 00:00:00+02:00;600918844.0
sessionUploadTraffic;OWM Zona8;2021-07-26 00:00:00+02:00;1253807861.0
sessionUploadTraffic;OWM Zona7;2021-07-26 00:00:00+02:00;842283183.0
sessionUploadTraffic;OWM Zona6;2021-07-26 00:00:00+02:00;1546607800.0
sessionUploadTraffic;OWM Zona5;2021-07-26 00:00:00+02:00;331393796.0
sessionUploadTraffic;OWM Zona4;2021-07-26 00:00:00+02:00;683650309.0
sessionUploadTraffic;OWM Zona3;2021-07-26 00:00:00+02:00;692665806.0
sessionUploadTraffic;OWM Zona2;2021-07-26 00:00:00+02:00;266555671.0
sessionUploadTraffic;OWM Zona1;2021-07-26 00:00:00+02:00;406751773.0
sessionUploadTraffic;OWM Zona9;2021-07-25 00:00:00+02:00;300244647.0
sessionUploadTraffic;OWM Zona8;2021-07-25 00:00:00+02:00;739773764.0
sessionUploadTraffic;OWM Zona7;2021-07-25 00:00:00+02:00;919199480.0
sessionUploadTraffic;OWM Zona6;2021-07-25 00:00:00+02:00;1360067744.0
sessionUploadTraffic;OWM Zona5;2021-07-25 00:00:00+02:00;176321139.0
sessionUploadTraffic;OWM Zona4;2021-07-25 00:00:00+02:00;767237527.0
sessionUploadTraffic;OWM Zona3;2021-07-25 00:00:00+02:00;696695604.0
sessionUploadTraffic;OWM Zona2;2021-07-25 00:00:00+02:00;273074925.0
sessionUploadTraffic;OWM Zona1;2021-07-25 00:00:00+02:00;366350305.0
sessionUploadTraffic;OWM Zona9;2021-07-24 00:00:00+02:00;500725937.0
sessionUploadTraffic;OWM Zona8;2021-07-24 00:00:00+02:00;1819485376.0
sessionUploadTraffic;OWM Zona7;2021-07-24 00:00:00+02:00;783955170.0
sessionUploadTraffic;OWM Zona6;2021-07-24 00:00:00+02:00;1490490740.0
sessionUploadTraffic;OWM Zona5;2021-07-24 00:00:00+02:00;372184279.0
sessionUploadTraffic;OWM Zona4;2021-07-24 00:00:00+02:00;825258728.0
sessionUploadTraffic;OWM Zona3;2021-07-24 00:00:00+02:00;809589239.0
sessionUploadTraffic;OWM Zona2;2021-07-24 00:00:00+02:00;321270743.0
sessionUploadTraffic;OWM Zona1;2021-07-24 00:00:00+02:00;501292406.0
sessionUploadTraffic;OWM Zona9;2021-07-23 00:00:00+02:00;805092256.0
sessionUploadTraffic;OWM Zona8;2021-07-23 00:00:00+02:00;1035294176.0
sessionUploadTraffic;OWM Zona7;2021-07-23 00:00:00+02:00;1318841485.0
sessionUploadTraffic;OWM Zona6;2021-07-23 00:00:00+02:00;1746839573.0
sessionUploadTraffic;OWM Zona5;2021-07-23 00:00:00+02:00;370633442.0
sessionUploadTraffic;OWM Zona4;2021-07-23 00:00:00+02:00;668778126.0
sessionUploadTraffic;OWM Zona3;2021-07-23 00:00:00+02:00;1387016399.0
sessionUploadTraffic;OWM Zona2;2021-07-23 00:00:00+02:00;425130386.0
sessionUploadTraffic;OWM Zona1;2021-07-23 00:00:00+02:00;803221782.0
sessionUploadTraffic;OWM Zona9;2021-07-22 00:00:00+02:00;522660265.0
sessionUploadTraffic;OWM Zona8;2021-07-22 00:00:00+02:00;658768671.0
sessionUploadTraffic;OWM Zona7;2021-07-22 00:00:00+02:00;1366253638.0
sessionUploadTraffic;OWM Zona6;2021-07-22 00:00:00+02:00;1525315244.0
sessionUploadTraffic;OWM Zona5;2021-07-22 00:00:00+02:00;731154449.0
sessionUploadTraffic;OWM Zona4;2021-07-22 00:00:00+02:00;651731266.0
sessionUploadTraffic;OWM Zona3;2021-07-22 00:00:00+02:00;966948165.0
sessionUploadTraffic;OWM Zona2;2021-07-22 00:00:00+02:00;185688903.0
sessionUploadTraffic;OWM Zona1;2021-07-22 00:00:00+02:00;901280754.0
sessionUploadTraffic;OWM Zona9;2021-07-21 00:00:00+02:00;576891183.0
sessionUploadTraffic;OWM Zona8;2021-07-21 00:00:00+02:00;481745939.0
sessionUploadTraffic;OWM Zona7;2021-07-21 00:00:00+02:00;1284676765.0
sessionUploadTraffic;OWM Zona6;2021-07-21 00:00:00+02:00;2571672247.0
sessionUploadTraffic;OWM Zona5;2021-07-21 00:00:00+02:00;675737871.0
sessionUploadTraffic;OWM Zona4;2021-07-21 00:00:00+02:00;650388831.0
sessionUploadTraffic;OWM Zona3;2021-07-21 00:00:00+02:00;1624843185.0
sessionUploadTraffic;OWM Zona2;2021-07-21 00:00:00+02:00;547544140.0
sessionUploadTraffic;OWM Zona1;2021-07-21 00:00:00+02:00;1056395957.0
sessionUploadTraffic;OWM Zona9;2021-07-20 00:00:00+02:00;486539726.0
sessionUploadTraffic;OWM Zona8;2021-07-20 00:00:00+02:00;682970373.0
sessionUploadTraffic;OWM Zona7;2021-07-20 00:00:00+02:00;720153829.0
sessionUploadTraffic;OWM Zona6;2021-07-20 00:00:00+02:00;1512128429.0
sessionUploadTraffic;OWM Zona5;2021-07-20 00:00:00+02:00;806601743.0
sessionUploadTraffic;OWM Zona4;2021-07-20 00:00:00+02:00;586171724.0
sessionUploadTraffic;OWM Zona3;2021-07-20 00:00:00+02:00;1499928276.0
sessionUploadTraffic;OWM Zona2;2021-07-20 00:00:00+02:00;243534924.0
sessionUploadTraffic;OWM Zona1;2021-07-20 00:00:00+02:00;986735348.0
sessionUploadTraffic;OWM Zona9;2021-07-19 00:00:00+02:00;568077486.0
sessionUploadTraffic;OWM Zona8;2021-07-19 00:00:00+02:00;693148509.0
sessionUploadTraffic;OWM Zona7;2021-07-19 00:00:00+02:00;927408183.0
sessionUploadTraffic;OWM Zona6;2021-07-19 00:00:00+02:00;2380280479.0
sessionUploadTraffic;OWM Zona5;2021-07-19 00:00:00+02:00;328036194.0
sessionUploadTraffic;OWM Zona4;2021-07-19 00:00:00+02:00;843050695.0
sessionUploadTraffic;OWM Zona3;2021-07-19 00:00:00+02:00;1204064968.0
sessionUploadTraffic;OWM Zona2;2021-07-19 00:00:00+02:00;663782898.0
sessionUploadTraffic;OWM Zona1;2021-07-19 00:00:00+02:00;962051309.0
sessionUploadTraffic;OWM Zona9;2021-07-18 00:00:00+02:00;1039545000.0
sessionUploadTraffic;OWM Zona8;2021-07-18 00:00:00+02:00;538364233.0
sessionUploadTraffic;OWM Zona7;2021-07-18 00:00:00+02:00;693910341.0
sessionUploadTraffic;OWM Zona6;2021-07-18 00:00:00+02:00;1939568377.0
sessionUploadTraffic;OWM Zona5;2021-07-18 00:00:00+02:00;616666784.0
sessionUploadTraffic;OWM Zona4;2021-07-18 00:00:00+02:00;893000400.0
sessionUploadTraffic;OWM Zona3;2021-07-18 00:00:00+02:00;959630584.0
sessionUploadTraffic;OWM Zona2;2021-07-18 00:00:00+02:00;189796601.0
sessionUploadTraffic;OWM Zona1;2021-07-18 00:00:00+02:00;1816002005.0
sessionUploadTraffic;OWM Zona9;2021-07-17 00:00:00+02:00;823326591.0
sessionUploadTraffic;OWM Zona8;2021-07-17 00:00:00+02:00;566801806.0
sessionUploadTraffic;OWM Zona7;2021-07-17 00:00:00+02:00;472034219.0
sessionUploadTraffic;OWM Zona6;2021-07-17 00:00:00+02:00;1724958961.0
sessionUploadTraffic;OWM Zona5;2021-07-17 00:00:00+02:00;423033413.0
sessionUploadTraffic;OWM Zona4;2021-07-17 00:00:00+02:00;680320499.0
sessionUploadTraffic;OWM Zona3;2021-07-17 00:00:00+02:00;938671714.0
sessionUploadTraffic;OWM Zona2;2021-07-17 00:00:00+02:00;260180564.0
sessionUploadTraffic;OWM Zona1;2021-07-17 00:00:00+02:00;2017766347.0
sessionUploadTraffic;OWM Zona9;2021-07-16 00:00:00+02:00;773900581.0
sessionUploadTraffic;OWM Zona8;2021-07-16 00:00:00+02:00;563828060.0
sessionUploadTraffic;OWM Zona7;2021-07-16 00:00:00+02:00;1022690481.0
sessionUploadTraffic;OWM Zona6;2021-07-16 00:00:00+02:00;2066368017.0
sessionUploadTraffic;OWM Zona5;2021-07-16 00:00:00+02:00;703258180.0
sessionUploadTraffic;OWM Zona4;2021-07-16 00:00:00+02:00;907539517.0
sessionUploadTraffic;OWM Zona3;2021-07-16 00:00:00+02:00;2338984866.0
sessionUploadTraffic;OWM Zona2;2021-07-16 00:00:00+02:00;305021545.0
sessionUploadTraffic;OWM Zona1;2021-07-16 00:00:00+02:00;1814351708.0
sessionUploadTraffic;OWM Zona9;2021-07-15 00:00:00+02:00;683224239.0
sessionUploadTraffic;OWM Zona8;2021-07-15 00:00:00+02:00;794101861.0
sessionUploadTraffic;OWM Zona7;2021-07-15 00:00:00+02:00;1230202709.0
sessionUploadTraffic;OWM Zona6;2021-07-15 00:00:00+02:00;895502192.0
sessionUploadTraffic;OWM Zona5;2021-07-15 00:00:00+02:00;500145365.0
sessionUploadTraffic;OWM Zona4;2021-07-15 00:00:00+02:00;691753496.0
sessionUploadTraffic;OWM Zona3;2021-07-15 00:00:00+02:00;806172990.0
sessionUploadTraffic;OWM Zona2;2021-07-15 00:00:00+02:00;344388512.0
sessionUploadTraffic;OWM Zona1;2021-07-15 00:00:00+02:00;2332432194.0
sessionUploadTraffic;OWM Zona9;2021-07-14 00:00:00+02:00;1471448233.0
sessionUploadTraffic;OWM Zona8;2021-07-14 00:00:00+02:00;1196015329.0
sessionUploadTraffic;OWM Zona7;2021-07-14 00:00:00+02:00;1268721963.0
sessionUploadTraffic;OWM Zona6;2021-07-14 00:00:00+02:00;1162235928.0
sessionUploadTraffic;OWM Zona5;2021-07-14 00:00:00+02:00;532559150.0
sessionUploadTraffic;OWM Zona4;2021-07-14 00:00:00+02:00;614659236.0
sessionUploadTraffic;OWM Zona3;2021-07-14 00:00:00+02:00;928662400.0
sessionUploadTraffic;OWM Zona2;2021-07-14 00:00:00+02:00;278543375.0
sessionUploadTraffic;OWM Zona1;2021-07-14 00:00:00+02:00;697749908.0
sessionUploadTraffic;OWM Zona9;2021-07-13 00:00:00+02:00;691496697.0
sessionUploadTraffic;OWM Zona8;2021-07-13 00:00:00+02:00;699933592.0
sessionUploadTraffic;OWM Zona7;2021-07-13 00:00:00+02:00;982063915.0
sessionUploadTraffic;OWM Zona6;2021-07-13 00:00:00+02:00;3198582362.0
sessionUploadTraffic;OWM Zona5;2021-07-13 00:00:00+02:00;454011548.0
sessionUploadTraffic;OWM Zona4;2021-07-13 00:00:00+02:00;535847138.0
sessionUploadTraffic;OWM Zona3;2021-07-13 00:00:00+02:00;655550039.0
sessionUploadTraffic;OWM Zona2;2021-07-13 00:00:00+02:00;290980775.0
